ORGANIZATION_CODE;COD_ITEM;DESCRICAO;DESCRICAO_US;Transaction Condition Class;Item Origin;NCM;Item Fiscal Type;Federal Tributary Situation;State Tributary Situation;Inventory Item Application;CEST;Alphanumeric Barcode;Service Code;GLOBAL_ATTRIBUTE12;Global Trade Item Number;EX Code;Income Nature Indicator;Import Content;Foreign Portion Value;GLOBAL_ATTRIBUTE18;Import Content Form Number;Service Nomenclature Code;Reinf Service Classfication;Reinf Service Code;INCOME_NATURE_CODE;UNIT_WEIGHT;SALES_ACC;ITEM_TYPE
223;1FX802213-016-390;6001852200 KIT FILTRANTE DE AR;6001852200 AIR FILTER KIT;FINISHED GOODS;0;84219999;04;99;90;INV;0103900;;;;0;;;C733C241-D;6.56;;C733C241-D9F4-428A-A8A1-81240B925095;;;;;37,5;709.223999.310110.99.99.999.99999.99999;Finished Good Item
223;1FX802364-016-390;600-185-4200 KIT ELEMENTO DE AR;600-185-4200 AIR ELEMENT KIT;FINISHED GOODS;0;84219999;04;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;56,5;709.223999.310110.99.99.999.99999.99999;Finished Good Item
223;1FZIMBA001;ALUGUEL GALPOES;WAREHOUSE RENTAL;CONSUMABLE MATERIAL;0;00000000;99;99;90;INV;;;;;0;;;0;0;;0;;;;;1,1;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FZIMBA002;TAXA CONDOMINIAL;CONDOMINIUM FEE;CONSUMABLE MATERIAL;0;00000000;99;99;90;INV;;;;;0;;;0;0;;0;;;;;1,1;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0019;CAMISETA POLO  VERDE PETROLEO GG;PETROLEO GREEN POLO T-SHIRT;CONSUMABLE MATERIAL;0;61099000;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0020;CAMISETA POLO  VERDE PETROLEO XG;PETROLEO GREEN POLO T-SHIRT XL;CONSUMABLE MATERIAL;0;61099000;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0021;CAMISETA POLO  VERDE PETROLEO EXG;PETROLEO EXG GREEN POLO T-SHIRT;CONSUMABLE MATERIAL;0;61099000;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0022;CAMISETA POLO PRETA M;BLACK POLO SHIRT M;CONSUMABLE MATERIAL;0;61099000;10;99;90;INV;;;;;0;;;0;0;;0;;;;;1,1;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0023;CAMISETA POLO PRETA G;BLACK POLO SHIRT G;CONSUMABLE MATERIAL;0;61099000;10;99;90;INV;;;;;0;;;0;0;;0;;;;;1,1;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0024;CAMISETA POLO PRETA GG;BLACK POLO SHIRT SIZE XL;CONSUMABLE MATERIAL;0;61099000;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0025;CAMISETA POLO AZUL ROYAL P;ROYAL BLUE POLO SHIRT P;CONSUMABLE MATERIAL;0;61099000;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0026;CAMISETA POLO AZUL ROYAL M;ROYAL BLUE POLO SHIRT M;CONSUMABLE MATERIAL;0;61099000;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0027;CAMISETA POLO AZUL ROYAL G;ROYAL BLUE POLO SHIRT G;CONSUMABLE MATERIAL;0;61099000;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0028;CAMISETA POLO AZUL ROYAL GG;ROYAL BLUE POLO SHIRT GG;CONSUMABLE MATERIAL;0;61099000;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0029;CAMISETA POLO AZUL ROYAL EXG;ROYAL BLUE EXG POLO SHIRT;CONSUMABLE MATERIAL;0;61099000;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FV0001;BASE L;BASE L;CONSUMABLE MATERIAL;0;44152000;07;99;90;INV;;;;;0;;;0;0;;0;;;;;24,31;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FV0005;BASE F;BASE F;CONSUMABLE MATERIAL;0;44152000;07;99;90;INV;;;;;0;;;0;0;;0;;;;;44,66;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FV0021;LATERAL L;SIDE L;CONSUMABLE MATERIAL;0;44152000;07;99;90;INV;;;;;0;;;0;0;;0;;;;;8,91;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FV0025;LATERAL F;SIDE F;CONSUMABLE MATERIAL;0;44152000;07;99;90;INV;;;;;0;;;0;0;;0;;;;;14,74;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FV0061;ESPACADOR L;SPACER L;CONSUMABLE MATERIAL;0;44152000;07;99;90;INV;;;;;0;;;0;0;;0;;;;;2,2;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FV0065;ESPACADOR F;SPACER F;CONSUMABLE MATERIAL;0;44152000;07;99;90;INV;;;;;0;;;0;0;;0;;;;;5,83;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FV0071;TAMPA L;LID L;CONSUMABLE MATERIAL;0;44152000;07;99;90;INV;;;;;0;;;0;0;;0;;;;;7,15;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FV0075;TAMPA F;LID F;CONSUMABLE MATERIAL;0;44152000;07;99;90;INV;;;;;0;;;0;0;;0;;;;;14,08;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FV0116;ESPACADOR DE PLASTICO;PLASTIC SPACER;CONSUMABLE MATERIAL;0;39239090;02;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FV0780;EMBALAGEM PLASTICA;PLASTIC PACKAGING;CONSUMABLE MATERIAL;0;39231090;02;99;90;INV;1000800;;;;0;;;0;0;;0;;;;;11;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FV0781;TAMPA PLASTICA;PLASTIC LID;CONSUMABLE MATERIAL;0;44152000;02;99;90;INV;;;;;0;;;0;0;;0;;;;;2,2;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FVA-001-0016-00;VALVULA AUX. DE CONTROLE DE VAZAO-;AUX VALVE. FLOW CONTROL;CONSUMABLE MATERIAL;0;84249010;07;99;90;INV;;;;;0;;;0;0;;0;;;;;1;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FVR 707762;FERRAMENTA DE INJECAO 0707762;INJECTION TOOL 0707762;CONSUMABLE MATERIAL;0;84807990;07;99;90;INV;;;;;0;;;0;0;;0;;;;;1;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FVR 710382;FERRAMENTA PARA INJECAO 710382;INJECTION TOOL 710382;CONSUMABLE MATERIAL;0;84807990;07;99;90;INV;;;;;0;;;0;0;;0;;;;;1;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FVR 710383;FERRAMENTA INJECAO COM 0710383;INJECTION TOOL WITH 0710383;CONSUMABLE MATERIAL;0;84807990;07;99;90;INV;;;;;0;;;0;0;;0;;;;;1;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FVR 710384;FERRAMENTAL PARA INJEC 0710384;INJEC TOOL 0710384;CONSUMABLE MATERIAL;0;84807990;07;99;90;INV;;;;;0;;;0;0;;0;;;;;1;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FSEEHS0004;DESCARTE CONSCIENTE FILTROS DE OLEO  ESTADO DO PR;CONSCIOUS DISPOSAL OF OIL FILTERS IN THE STATE OF PR;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSEEHS0005;SERVICOS MEDICOS PRESTADOS;MEDICAL SERVICES PROVIDED;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSEEHS0006;CONTROLE DE PRAGAS;PEST CONTROL;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSEEHS0007;INSPECAO E MANUT. EM EQUIP. COMB. A INCENDIO;INSPECTION AND MAINTENANCE. IN TEAM. COMB. THE INCENDIO;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSEG0002;PAINEL SEGURANCA DO TRABALHO;WORK SAFETY PANEL;CONSUMABLE MATERIAL;0;83100000;07;99;90;INV;0102700;;;;0;;;0;0;;0;;;;;19,8;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FSEG0004;LAUDOS DE LICENCAS;LICENSE REPORTS;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSEG0005;APOIO PULSO TECLADO EM GEL;GEL KEYBOARD WRIST SUPPORT;CONSUMABLE MATERIAL;0;40161090;99;99;90;INV;;;;;0;;;0;0;;0;;;;;0,33;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FSEG0006;MOUSE PAD GEL;GEL MOUSE PAD;CONSUMABLE MATERIAL;0;40161090;99;99;90;INV;;;;;0;;;0;0;;0;;;;;0,341;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FSEG0007;APOIO PARA OS PES ERGONOMICO;ERGONOMIC FOOT REST;CONSUMABLE MATERIAL;0;94033000;99;99;90;INV;;;;;0;;;;0;;0;;;;;5,5;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FSEG0010;BANDEIRA;BANNER;CONSUMABLE MATERIAL;0;39219019;99;99;90;INV;1000900;;;;0;;;0;0;;0;;;;;0,154;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FSEG0018;PLACA SINALIZADORA;SIGNAL PLATE;CONSUMABLE MATERIAL;0;48111090;99;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FSEG0025;SERVICO SEGURANCA DO TRABALHO;OCCUPATIONAL SAFETY SERVICE;CONSUMABLE MATERIAL;0;00000000;99;99;90;INV;;;2437;;0;;;0;0;;0;;;;;0,011;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FSEG0026;OCULOS DE SEG. GRADUADO;PRESCRIPTIONAL SAFETY GLASSES;CONSUMABLE MATERIAL;0;90049020;99;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FSEG0027;VACINA;VACCINE;CONSUMABLE MATERIAL;0;00000000;99;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FSEG0031;CAMISETA POLO BRIGADA;BRIGADA POLO T-SHIRT;CONSUMABLE MATERIAL;0;61099000;99;99;90;INV;;;;;0;;;0;0;;0;;;;;0,22;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FSEG0032;CAMISETA POLO CIPA;CIPA POLO SHIRT;CONSUMABLE MATERIAL;0;61099000;99;99;90;INV;;;;;0;;;0;0;;0;;;;;0,22;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FSEG0033;MOUSE SEM FIO LOGITEC M170;LOGITEC WIRELESS MOUSE M170;CONSUMABLE MATERIAL;0;00000000;99;99;90;INV;;;;;0;;;;0;;0;;;;;0,011;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FSEIND001;LOJA VIRTUAL;ONLINE STORE;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;;0;;0;;;;;0,011;709.372999.311111.99.99.999.99999.99999;Expense Item
223;1FSEIT0002;CONSULTORIA TI  SOBRE DEMANDA;IT CONSULTING ON DEMAND;SERVICE;0;00000000;09;99;90;INV;;;1705;;0;;;0;0;;0;;;;;0,011;709.372999.311111.99.99.999.99999.99999;Expense Item
223;1FSEIT0003;MANUTENCAO SOFTWARE EDI;EDI SOFTWARE MAINTENANCE;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311111.99.99.999.99999.99999;Expense Item
223;1FSEIT0006;PROJETOS DE TI;IT PROJECTS;CONSUMABLE MATERIAL;0;00000000;99;99;90;INV;;;;;0;;;0;0;;0;;;;;0,044;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FSELOG001;SEGURO DE FRETE;FREIGHT INSURANCE;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;;0;;0;;;;;1,1;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSEMKT0001;SERVICOS DE PUBLICIDADE E MKT;ADVERTISING AND MKT SERVICES;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311111.99.99.999.99999.99999;Expense Item
223;1FSEMKT0002;SERVICO AGENCIA TERCEIROS PUBLICIDADE E MKT;THIRD PARTY ADVERTISING AND MKT AGENCY SERVICE;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;1,1;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSERH0002;MANUTENCAO CARTAO DE PONTO;TIME CARD MAINTENANCE;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSERH0003;PLANO DE SAUDE;HEALTH PLAN;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSERH0004;PLANO ODONTOLOGICO;DENTAL PLAN;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311111.99.99.999.99999.99999;Expense Item
223;1FSERH0005;VALE ALIMENTACAO;FOOD VOUCHER;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSERH0006;IMPRESSAO DE HOLERITES;PAYSLIP PRINTING;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSERH0007;GASTOS COM COMBUSTIVEL;FUEL EXPENSES;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSERV-CER-25004;SERVICO DE INTEGRACAO GRAVADORAS LASER;LASER RECORDER INTEGRATION SERVICE;FIXED ASSET;0;00000000;08;99;90;INV;;;;;0;;;0;0;;0;;;;;1,1;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FSERV-CER22014;SERVICO DE PROJETOS E ENGENHARIA NA CER22014;PROJECT AND ENGINEERING SERVICE AT CER22014;FIXED ASSET;0;00000000;08;99;90;INV;;;;;0;;;0;0;;0;;;;;1,1;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FSERV-K47628831;RETROFITING DISPOSITIVO ESTANQUEIDADE  K47628831;RETROFITING SEALING DEVICE K47628831;FIXED ASSET;0;76169900;08;99;90;INV;;;;;0;;;0;0;;0;;;;;44;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FSERV-MOLD-116;SERVICO DE ENGENHARIA PROJETO EM MOLDE P577116;ENGINEERING SERVICE MOLD DESIGN P577116;FIXED ASSET;0;00000000;08;99;90;INV;;;;;0;;;;0;;0;;;;;1,1;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FSERV-MOLD-230;SERVICO DE ENGENHARIA E PROJETO EM MOLDE P577230;ENGINEERING AND MOLD DESIGN SERVICE P577230;FIXED ASSET;0;00000000;08;99;90;INV;;;;;0;;;;0;;0;;;;;1,1;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FSERV-MOLD-588;SERVICO DE ENGENHARIA PROJETO EM MOLDE P577588;ENGINEERING SERVICE MOLD DESIGN P577588;FIXED ASSET;0;00000000;08;99;90;INV;;;;;0;;;;0;;0;;;;;1,1;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FSERV-PROJETOS;SERVICO DE PROJETOS E ENGENHARIA COM CER;PROJECT AND ENGINEERING SERVICE WITH CER;FIXED ASSET;0;00000000;08;99;90;INV;;;;;0;;;;0;;0;;;;;1,1;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FSERV00048;SERVICO DE MONTAGEM  RANDON;RANDON ASSEMBLY SERVICE;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.372999.311111.99.99.999.99999.99999;Expense Item
223;1FSERV00049;SERVICO DE MONTAGEM  RANDON;RANDON ASSEMBLY SERVICE;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.372999.311111.99.99.999.99999.99999;Expense Item
223;1FSETI0001;LICENCAS TOTVS;TOTVS LICENSES;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,0011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSETI0002;LICENCAS TOTVS - PROPHIX;TOTVS LICENSES - PROPHIX;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSETI0003;TAXA FIXA + FRANQUIA 22.000 PB;FIXED RATE + DEDUCTIBLE 22,000 PB;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSETI0004;IMPRESSAO A4 PB;A4 PRINTING BLACK AND WHITE;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSETI0005;IMPRESSAO A4 COLOR;A4 COLOR PRINTING;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSETI0006;IMPRESSORA TERMICA;THERMAL PRINTER;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;5,5;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSETI0007;SUPORTE TECNICO EM TI;IT TECHNICAL SUPPORT;SERVICE;0;00000000;09;99;90;INV;;;1705;;0;;;0;0;;0;;;;;1,1;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSETI0009;SUPORTE USUARIO PROTHEUS;PROTHEUS USER SUPPORT;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSETI0010;LICENCA DE USO SISTEMA;SYSTEM USE LICENSE;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSETI0011;EDI;EDI;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSETI0015;LEASING COMPUTADORES;COMPUTER LEASING;SERVICE;0;00000000;09;99;90;INV;;;;;0;;;;0;;0;;;;;0,011;709.372999.311112.99.99.999.99999.99999;Expense Item
223;1FSRT10KRMTF;APC SMART-UPS SRT 10KVA 4U RM STEP-DOWN;APC SMART-UPS SRT 10KVA 4U RM STEP-DOWN;FIXED ASSET;0;85049090;08;99;90;INV;;;;;0;;;;0;;0;;;;;13,2;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FSRT10KXLI;NOBREAK SMART UPS ON LINE SENOIDAL DUPLA CONVERSAO;UPS SMART UPS ON LINE SINE DOUBLE CONVERSION;FIXED ASSET;0;85044040;08;99;90;INV;;;;;0;;;;0;;0;;;;;5,5;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FSRT192BP;APC MODULO DE BATERIA SMART-UPS SRT 192V 5KVA 6KVA;APC SMART-UPS BATTERY MODULE SRT 192V 5KVA 6KVA;FIXED ASSET;0;85072010;08;99;90;INV;0109900;;;;0;;;;0;;0;;;;;2,2;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FSRTRK2;APC KIT DE TRILHOS PARA SMART-UPS SRT 5/6/8/10 KVA;APC RAIL KIT FOR SMART-UPS SRT 5/6/8/10 KVA;FIXED ASSET;0;83024200;08;99;90;INV;;;;;0;;;0;0;;0;;;;;1,1;709.223999.310110.99.99.999.99999.99999;Tool Item
223;1FUNI0001;CALCA JEANS 34;JEANS PANTS 34;CONSUMABLE MATERIAL;0;62034200;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0002;CALCA JEANS 36;JEANS PANTS 36;CONSUMABLE MATERIAL;0;62034200;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0003;CALCA JEANS 38;JEANS PANTS 38;CONSUMABLE MATERIAL;0;62034200;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0004;CALCA JEANS 40;JEANS PANTS 40;CONSUMABLE MATERIAL;0;62034200;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0005;CALCA JEANS 42;JEANS PANTS 42;CONSUMABLE MATERIAL;0;62034200;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0006;CALCA JEANS 44;JEANS PANTS 44;CONSUMABLE MATERIAL;0;62034200;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0007;CALCA JEANS 46;JEANS PANTS 46;CONSUMABLE MATERIAL;0;62034200;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0008;CALCA JEANS 48;JEANS PANTS 48;CONSUMABLE MATERIAL;0;62034200;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1FUNI0009;CALCA JEANS 50;JEANS PANTS 50;CONSUMABLE MATERIAL;0;62034200;10;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Expense Item
223;1F0420800;TUBO PLASTICO 3/16;PLASTIC TUBE 3/16;RAW MATERIAL;1;84219999;99;99;90;INV;0103900;;;;0;;;0;0;;;;;;;;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F1000DBL714;SISTEMA DE FILTRAGEM DFPRE-2;DFPRE-2 FILTRATION SYSTEM;FINISHED GOODS;0;84213990;99;99;90;INV;0109500;;;;0;;;0;0;;;;;;;;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F1000DBL796;ATENUADOR DE RUIDO 450 MM COM NUCLEO;450 MM NOISE ATTENUATOR WITH CORE;RESALE_NAC;0;84798999;00;99;90;INV;0199900;;;;0;;;0;0;;;;;;;;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F1000DBL803;KIT VIBRACAO – COLETOR DE PO UMA 454V;VIBRATION KIT – DUST COLLECTOR UMA 454V;FINISHED GOODS;5;84145990;99;99;90;INV;;;;;0;;;0;0;;2FA7689A-8CBD-4004-A5A4-F7D001F74690;;;;;;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F1950300;FELTRO PARA VEDACAO;SEALING FELT;RAW MATERIAL;1;59111000;99;99;90;INV;0;;;;0;;;0;0;;;;;;;;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;P550433-016-140;FILTRO DE OLEO DIESEL;FUEL FILTER, IN-LINE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;;;;;;0,1;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550437-288-541;ELEMENTO FILTRANTE DE OLEO DIESEL;FUEL FILTER, CARTRIDGE;RESALE_IMP;1;84212300;00;99;90;INV;0103700;;;;0;;;0;0;;0;;;;;0,34;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P550445-288-140;FILTRO HIDRAULICO;HYDRAULIC FILTER, SPIN-ON;RESALE_IMP;1;84212990;00;99;90;INV;0103800;;;;0;;;0;0;;0;;;;;1,78;709.372999.311111.99.99.999.99999.99999;Intercompany Item
